"";"marca";"submarca";"vr";"mod";"trans";"comb";"cil";"pot";"tam";"cat";"r.Ciudad";"r.Carretera";"r.Comb";"r.Ajust";"CO2";"NOx";"GEI";"CA"
"3894";"AUDI";"Q5";"4X4 5PTS 2.0L 4CIL 211HP S TRONIC QUATTRO FSI TURBO";"2012";"Manual.Robot";"Gasolina";"4";211;2;"CAMIONETAS DE USO MULTIPLE (SUV)";9,43;13,33;12,22;9,17;254;28;"5";NA
"3895";"BMW";"X4";"XDRIVE 35iA 4X4 5PTAS 3.0L 6CIL 306HP BITURBO AUT";"2017";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,4;14,5;12,53;9,4;248;20;"5";"7"
"3896";"FORD";"EDGE";"5PTS 3.5L 6CIL 280HP AUT";"2016";"Auto";"Gasolina";"6";280;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,39;16,01;11,54;8,65;269;2;"4";"9"
"3897";"FORD";"EDGE";"FWD Y AWD 5PTAS 3.5L 6CIL 280HP AUT";"2017";"Auto";"Gasolina";"6";280;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,39;16,01;11,54;8,65;269;2;"4";"9"
"3898";"FORD";"EDGE";"5PTAS 3.5L 6CIL 280HP AUT";"2018";"Auto";"Gasolina";"6";280;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,39;16,01;11,54;8,65;269;2;"4";"9"
"3899";"BMW";"X4";"xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO";"2016";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,35;14,49;12,49;9,37;249;20;"5";"7"
"3900";"PEUGEOT";"3008";"CROSS OVER 5PTS 1.6L 4CIL 154HP AUT TURBO";"2011";"Auto";"Gasolina";"4";154;1,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,34;16,66;13,02;9,76;239;17;"5";NA
"3901";"FORD";"EXPLORER";"2WD 5PTS 3.5L 6CIL 290HP AUT";"2011";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,8;11,17;8,38;278;12;"4";"9"
"3902";"FORD";"EXPLORER";"2WD 5PTS 3.5L 6CIL 290HP AUT";"2012";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,8;11,17;8,38;278;12;"4";"9"
"3903";"MAZDA";"CX-9";"WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT";"2012";"Auto";"Gasolina";"6";273;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,3;11,04;8,28;282;20;"4";"7"
"3904";"SUBARU";"OUTBACK";"3.6R AWD 5PTS 3.6L 6CIL 256HP AUT (CVT)";"2012";"Var.Continua";"Gasolina";"6";256;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,6;11,12;8,34;280;19;"4";"7"
"3905";"FORD";"EXPLORER";"2WD 5PTS 3.5L 6CIL 290HP AUT";"2013";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,8;11,17;8,38;278;12;"4";"9"
"3906";"MAZDA";"CX9";"WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT";"2014";"Auto";"Gasolina";"6";273;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,4;11,06;8,3;281;20;"4";"7"
"3907";"NISSAN";"URVAN";"NV350 PANEL 4PTS 2.5L 4CIL 127HP MAN DIESEL";"2014";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,3;12,4;9,3;288;271;"3";NA
"3908";"MAZDA";"CX9";"WAGON 4X2 5PTS 3.7L 6CIL 273HP AUT";"2015";"Auto";"Gasolina";"6";273;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,4;11,06;8,3;281;21;"4";"7"
"3909";"FORD";"EXPLORER";"2WD 5PTS 3.5L 6CIL 290HP AUT";"2016";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,8;11,17;8,38;278;12;"4";"9"
"3910";"NISSAN";"URVAN";"NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN DIESEL";"2015";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,3;12,4;9,3;288;271;"3";NA
"3911";"NISSAN";"URVAN";"NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL";"2016";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,3;12,4;9,3;288;271;"3";NA
"3912";"NISSAN";"URVAN";"NV350 PANEL 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL";"2017";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,3;14,3;12,4;9,3;288;271;"3";NA
"3913";"JEEP";"CHEROKEE";"4X4 5PTAS 3.2L 6CIL 271HP AUT";"2016";"Auto";"Gasolina";"6";271;3,2;"CAMIONETAS DE USO MULTIPLE (SUV)";9,27;14,75;11,13;8,35;279;4;"4";"9"
"3914";"MERCEDES";"SPRINTER";"415 5PTAS 2.1L 4CIL 150HP TURBO MAN DIÉSEL";"2018";"Manual";"Diesel";"4";150;2,148;"CAMIONETAS DE USO MULTIPLE (SUV)";9,27;11,52;11,5;8,63;311;271;"3";NA
"3915";"CHEVROLET";"CAPTIVA";"SPORT 5PTS 3.0L 6CIL 264HP AUT";"2013";"Auto";"Gasolina";"6";264;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,27;14,39;11,04;8,28;282;26;"4";"6"
"3916";"CADILLAC";"XT5";"AWD 5PTAS 3.6L 6CIL 310HP AUT";"2017";"Auto";"Gasolina";"6";310;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,27;15,86;11,4;8,55;273;9;"4";"9"
"3917";"FIAT";"DUCATO";"CARGO VAN 5PTAS 2.3L 4CIL 120HP MAN";"2016";"Manual";"Diesel";"4";120;2,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,25;10,9;11,26;8,45;317;352;"2";NA
"3918";"AUDI";"Q7";"5PTS 3.0L 6CIL 333HP TIPTRONIC TURBO FSI QUATTRO";"2011";"Auto";"Gasolina";"6";333;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,23;12,05;11,66;8,75;267;26;"4";NA
"3919";"MAZDA";"CX-7";"4X4 5PTS 2.3L 4CIL 244HP AUT";"2011";"Auto";"Gasolina";"4";244;2,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,2;13,5;10,74;8,05;289;6;"3";"9"
"3920";"MAZDA";"CX-7";"WAGON 4X4 5PTS 2.3L 4CIL 244HP AUT TURBO";"2012";"Auto";"Gasolina";"4";244;2,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,2;13,5;10,74;8,05;289;7;"3";"9"
"3921";"BMW";"X6";"5PTAS 4.4L 8CIL 575HP BITURBO AUT";"2017";"Auto";"Gasolina";"8";575;4,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9,2;11,1;11,3;8,48;275;22;"4";"7"
"3922";"DODGE";"DURANGO";"SXT 5PTAS 3.6L 6CIL AUT";"2016";"Auto";"Gasolina";"6";290;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,19;15,3;11,2;8,4;277;5;"4";"9"
"3923";"JEEP";"GRAND CHEROKEE";"LIMITED 4X2 5PTAS 3.6L 6CIL 290HP AUT";"2016";"Auto";"Gasolina";"6";290;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,19;14,87;11,1;8,32;280;5;"4";"9"
"3924";"MERCEDES";"GLE 43";"AMG 5PTAS 3.0L 6CIL 367HP BITURBO AUT";"2018";"Auto";"Gasolina";"6";367;2,996;"CAMIONETAS DE USO MULTIPLE (SUV)";9,17;13,89;12,19;9,14;255;39;"5";NA
"3925";"MERCEDES";"ML350";"CGI AMG 5PTS 3.5L 6CIL 302HP AUT";"2012";"Auto";"Gasolina";"6";302;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,17;14,08;10,88;8,16;286;15;"4";"8"
"3926";"MERCEDES";"ML350";"CGI AMG 4MATIC 5PTS 3.5L 6CIL 302HP AUT";"2013";"Auto";"Gasolina";"6";302;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,17;14,08;10,88;8,16;286;15;"4";"8"
"3927";"KIA";"SORENTO";"AWD 5PTAS 3.3L 6CIL 290HP AUT";"2016";"Auto";"Gasolina";"6";290;3,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,15;14,89;11,07;8,3;281;7;"4";"9"
"3928";"KIA";"SORENTO";"4WD 5PTAS 3.3L 6CIL 290HP AUT";"2017";"Auto";"Gasolina";"6";290;3,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,15;14,89;11,07;8,3;281;7;"4";"9"
"3929";"KIA";"SORENTO";"4WD 5PTAS 3.3L 6CIL 290HP AUT";"2018";"Auto";"Gasolina";"6";290;3,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,15;14,89;11,07;8,3;281;7;"4";"9"
"3930";"CADILLAC";"SRX";"AWD 5PTS 3.0L 6CIL 265HP AUT";"2011";"Auto";"Gasolina";"6";265;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,14;13,31;10,64;7,98;292;18;"3";"8"
"3931";"CADILLAC";"SRX";"AWD 5PTS 3.6L 6CIL 308HP AUT";"2013";"Auto";"Gasolina";"6";308;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";9,14;13,31;10,64;7,98;292;12;"3";"9"
"3932";"CHEVROLET";"CAPTIVA SPORT";"5PTS 3.0L 6CIL 264HP AUT";"2011";"Auto";"Gasolina";"6";264;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,13;14,52;10,96;8,22;284;21;"4";"7"
"3933";"LINCOLN";"MKX";"AWD 5PTS 3.7L 6CIL 305HP AUT";"2011";"Auto";"Gasolina";"6";305;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;12;"3";"9"
"3934";"LINCOLN";"MKX";"AWD 5PTS 3.7L 6CIL 305HP AUT";"2012";"Auto";"Gasolina";"6";305;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;12;"3";"9"
"3935";"LINCOLN";"MKX";"AWD 5PTS 3.7L 6CIL 305HP AUT";"2013";"Auto";"Gasolina";"6";305;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;12;"3";"9"
"3936";"LINCOLN";"MKX";"FWD 5PTS 3.7L 6CIL 305HP AUT";"2013";"Auto";"Gasolina";"6";305;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;12;"3";"9"
"3937";"LINCOLN";"MKX";"AWD 5PTS 3.7L 6CIL 305HP AUT";"2016";"Auto";"Gasolina";"6";305;3,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;20;"3";"7"
"3938";"FORD";"EDGE";"SPORT 5PTAS 2.7L 6CIL 315HP AUT TURBO";"2016";"Auto";"Gasolina";"6";315;2,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;40;"3";"6"
"3939";"FORD";"EDGE";"SPORT 4X4 5PTAS 2.7L 6CIL 315HP AUT TURBO ECOBOOST";"2017";"Auto";"Gasolina";"6";315;2,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;40;"3";"6"
"3940";"FORD";"EDGE";"SPORT 4X4 5PTAS 2.7L 6CIL 315HP ECOBOOST AUT";"2018";"Auto";"Gasolina";"6";315;2,7;"CAMIONETAS DE USO MULTIPLE (SUV)";9,1;13,5;10,66;8;292;40;"3";"6"
"3941";"DODGE";"H100";"WAGON 5PTS 2.4L 4CIL 174HP MAN";"2014";"Manual";"Gasolina";"4";174;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9,09;12,99;10,51;7,88;296;6;"3";"9"
"3942";"MERCEDES";"ML350";"CGI AMG 5PTS 3.5L 6CIL 302HP AUT";"2014";"Auto";"Gasolina";"6";302;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,09;14,08;10,82;8,11;287;18;"4";"8"
"3943";"DODGE";"H100";"WAGON 5PTS 2.4L 4CIL 128HP MAN";"2012";"Manual";"Gasolina";"4";128;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9,07;13,02;10,5;7,88;296;6;"3";"9"
"3944";"DODGE";"H100";"WAGON 5PTS 2.4L 4CIL 128HP MAN";"2013";"Manual";"Gasolina";"4";128;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9,07;13,02;10,5;7,88;296;6;"3";"9"
"3945";"CHEVROLET";"CAPTIVA";"SPORT 5PTS 3.0L 6CIL 264HP AUT";"2014";"Auto";"Gasolina";"6";264;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,04;14,92;10,99;8,24;283;23;"4";"7"
"3946";"CHEVROLET";"CAPTIVA";"SPORT 5PTS 3.0L 6CIL 264HP AUT";"2015";"Auto";"Gasolina";"6";264;3;"CAMIONETAS DE USO MULTIPLE (SUV)";9,04;14,92;10,99;8,24;283;23;"4";"7"
"3947";"TOYOTA";"RAV4";"2WD 5PTS 3.5L 6CIL 269HP AUT";"2011";"Auto";"Gasolina";"6";269;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,3;10,54;7,91;295;12;"3";"9"
"3948";"TOYOTA";"RAV4";"4WD 5PTS 3.5L 6CIL 269HP AUT";"2011";"Auto";"Gasolina";"6";269;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,3;10,54;7,91;295;12;"3";"9"
"3949";"TOYOTA";"RAV4";"4X2 5PTS 3.5L 6CIL 269HP AUT";"2012";"Auto";"Gasolina";"6";269;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,3;10,54;7,91;295;12;"3";"9"
"3950";"TOYOTA";"RAV4";"4X4 5PTS 3.5L 6CIL 269HP AUT";"2012";"Auto";"Gasolina";"6";269;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,3;10,54;7,91;295;12;"3";"9"
"3951";"MITSUBISHI";"ENDEAVOR";"5PTS 3.8L 6CIL 215HP AUT";"2011";"Auto";"Gasolina";"6";215;3,8;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,57;10,62;7,96;293;5;"3";"9"
"3952";"MERCEDES";"GLE 400";"4MATIC 5PTAS 3.0L 6CIL 333HP AUT TURBO";"2016";"Auto";"Gasolina";"6";333;2,996;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,51;11,95;8,96;260;39;"5";NA
"3953";"MERCEDES";"GLE 400";"5PTAS 3.0L 6CIL 333HP TURBO AUT";"2018";"Auto";"Gasolina";"6";333;2,996;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,51;11,95;8,96;260;39;"5";NA
"3954";"MERCEDES";"GLE 400";"5PTAS 3.0L 6CIL 333HP TURBO AUT";"2018";"Auto";"Gasolina";"6";333;2,996;"CAMIONETAS DE USO MULTIPLE (SUV)";9,01;13,51;11,95;8,96;260;39;"5";NA
"3955";"ACURA";"RDX";"4WD 5PTS 2.3L 4CIL 240HP AUT";"2011";"Auto";"Gasolina";"4";240;2,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,4;10,56;7,92;294;16;"3";"8"
"3956";"ACURA";"RDX";"4WD 5PTS 2.3L 4CIL 240HP AUT TURBO";"2012";"Auto";"Gasolina";"4";240;2,3;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,4;10,56;7,92;294;16;"3";"8"
"3957";"FORD";"TRANSIT";"RWD CHASIS 4PTS 2.4L 4CIL 114HP MAN DIESEL";"2011";"Manual";"Diesel";"4";114;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9;12,6;11,67;8,76;306;378;"3";NA
"3958";"FORD";"TRANSIT";"RWD CHASIS 4PTS 2.4L 4CIL 114HP MAN DIESEL";"2012";"Manual";"Diesel";"4";114;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";9;12,6;11,67;8,76;306;378;"3";NA
"3959";"RENAULT";"TRAFIC";"5PTS 2.0L 4CIL 115HP MAN";"2013";"Manual";"Gasolina";"4";115;2;"CAMIONETAS DE USO MULTIPLE (SUV)";9;11,4;11,28;8,46;276;79;"4";NA
"3960";"NISSAN";"URVAN";"NV350 PSAJS 4PTS 2.5L 4CIL 127HP MAN DIESEL";"2014";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,8;12,03;9,02;297;271;"3";NA
"3961";"RENAULT";"TRAFIC";"5PTS 2.0L 4CIL 115HP MAN";"2014";"Manual";"Gasolina";"4";115;2;"CAMIONETAS DE USO MULTIPLE (SUV)";9;11,4;11,28;8,46;276;79;"4";NA
"3962";"NISSAN";"URVAN";"NV350 PASAJEROS4PTS 2.5L 4CIL 145HP MAN DIESEL";"2015";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,8;12,03;9,02;297;271;"3";NA
"3963";"NISSAN";"URVAN";"NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL";"2016";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,8;12,03;9,02;297;271;"3";NA
"3964";"NISSAN";"URVAN";"NV350 PASAJEROS 4PTS 2.5L 4CIL 145HP MAN TURBO DIESEL";"2017";"Manual";"Diesel";"4";127;2,5;"CAMIONETAS DE USO MULTIPLE (SUV)";9;13,8;12,03;9,02;297;271;"3";NA
"3965";"GMC";"TERRAIN";"FWD 5PTS 3.0L 6CIL 264HP AUT";"2011";"Auto";"Gasolina";"6";264;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,99;14,69;10,89;8,17;285;18;"4";"8"
"3966";"FORD";"EXPLORER";"2WD 5PTAS 3.5L 6CIL 290HP AUT";"2017";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;14,52;10,84;8,13;287;12;"4";"9"
"3967";"FORD";"EXPLORER";"2WD 4PTAS 3.5L 6CIL 290HP AUT";"2018";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;14,52;10,84;8,13;287;12;"4";"9"
"3968";"INFINITI";"QX60";"4X2 5PTS 3.5L 6CIL 265HP CVT";"2014";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3969";"INFINITI";"QX60";"4X4 5PTS 3.5L 6CIL 265HP CVT";"2014";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3970";"INFINITI";"QX60";"4X4 5PTS 3.5L 6CIL 265HP CVT";"2015";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3971";"INFINITI";"QX60";"4X2 5PTS 3.5L 6CIL 265HP CVT";"2015";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3972";"INFINITI";"QX60";"4X4 5PTS 3.5L 6CIL 265HP CVT";"2016";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3973";"INFINITI";"QX60";"4X2 5PTS 3.5L 6CIL 265HP CVT";"2016";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3974";"INFINITI";"QX60";"4X4 5PTAS 3.5L 6CIL 265HP CVT";"2017";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3975";"INFINITI";"QX60";"4X2 5PTAS 3.5L 6CIL 265HP CVT";"2017";"Var.Continua";"Gasolina";"6";265;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,97;12,8;10,37;7,77;300;20;"3";"7"
"3976";"MITSUBISHI";"OUTLANDER";"5PTS 3.0L 6CIL 220HP AUT";"2011";"Auto";"Gasolina";"6";220;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,95;13,29;10,49;7,87;296;5;"3";"9"
"3977";"MITSUBISHI";"OUTLANDER";"5PTS 3.0L 6CIL 220HP AUT";"2012";"Auto";"Gasolina";"6";220;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,95;13,29;10,49;7,87;296;5;"3";"9"
"3978";"MITSUBISHI";"OUTLANDER";"LIMITED 5PTS 3.0L 6CIL 220HP AUT";"2013";"Auto";"Gasolina";"6";220;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,95;13,29;10,49;7,87;296;5;"3";"9"
"3979";"GMC";"TERRAIN";"SLT 5PTS 3.6L 6CIL 301HP AUT";"2016";"Auto";"Gasolina";"6";301;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;15,87;11,12;8,34;280;16;"4";"8"
"3980";"GMC";"TERRAIN";"DENALI 5PTS 3.6L 6CIL 301HP AUT";"2016";"Auto";"Gasolina";"6";301;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;15,87;11,12;8,34;280;16;"4";"8"
"3981";"GMC";"TERRAIN";"DENALI FWD 5PTAS 3.6L 6CIL 301HP AUT";"2017";"Auto";"Gasolina";"6";301;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;15,87;12,49;9,36;249;16;"5";NA
"3982";"GMC";"TERRAIN";"SLT FWD 5PTAS 3.6L 6CIL 301HP AUT";"2017";"Auto";"Gasolina";"6";301;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;15,87;12,49;9,36;249;16;"5";NA
"3983";"BMW";"X3";"xDRIVE 35iA 5PTS 3.0L 6CIL 306HP AUT STEPTRONIC";"2011";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;13,51;11,89;8,92;261;9;"4";"9"
"3984";"BMW";"X3";"xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO";"2013";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;13,51;11,89;8,92;261;9;"4";"9"
"3985";"BMW";"X3";"xDrive 35iA 5PTS 3.0L 6CIL 306HP AUT TURBO";"2016";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;13,51;11,89;8,92;261;9;"4";"9"
"3986";"DODGE";"H100";"VAN 5PTS 2.4L 4CIL 174HP MAN";"2014";"Manual";"Gasolina";"4";174;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;12,82;10,34;7,76;301;9;"3";"9"
"3987";"MERCEDES";"GLC 300";"4X4 5PTAS 2.0L 4CIL 245HP AUT TURBO";"2016";"Auto";"Gasolina";"4";245;1,991;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;11,9;11,4;8,55;273;11;"4";"9"
"3988";"MERCEDES";"GLC 300";"5PTAS 2.0L 4CIL 245HP TURBO AUT";"2018";"Auto";"Gasolina";"4";245;1,991;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;11,9;11,4;8,55;273;11;"4";"9"
"3989";"MERCEDES";"GLC 43";"5PTAS 3.0L 6CIL 367HP TURBO AUT";"2018";"Auto";"Gasolina";"6";367;2,996;"CAMIONETAS DE USO MULTIPLE (SUV)";8,93;13,7;11,94;8,96;260;21;"5";NA
"3990";"BMW";"X3";"xDrive 28iA 5PTS 3.0L 6CIL 258HP AUT";"2012";"Auto";"Gasolina";"6";258;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,92;14,08;12,04;9,03;258;15;"5";"8"
"3991";"BMW";"X3";"xDrive 35i 5PTS 3.0L 6CIL 306HP MAN TURBO";"2012";"Manual";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,92;13,51;11,88;8,91;262;1;"4";"9"
"3992";"LINCOLN";"MKX";"4X4 5PTAS 2.7L 6CIL 335HP AUT";"2017";"Auto";"Gasolina";"6";335;2,7;"CAMIONETAS DE USO MULTIPLE (SUV)";8,92;14,41;10,76;8,07;289;13;"3";"8"
"3993";"PORSCHE";"CAYENNE";"5PTS 3.6L 6CIL 300HP TIP QUATTRO";"2013";"Auto";"Gasolina";"6";300;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,91;14,02;10,66;7,99;292;25;"3";"6"
"3994";"FORD";"EXPLORER";"4WD 5PTS 3.5L 6CIL 290HP AUT";"2011";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,3;10,46;7,84;297;12;"3";"9"
"3995";"FORD";"EXPLORER";"4WD 5PTS 3.5L 6CIL 290HP AUT";"2012";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,3;10,46;7,84;297;12;"3";"9"
"3996";"FORD";"EXPLORER";"4WD 5PTS 3.5L 6CIL 290HP AUT";"2013";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,3;10,46;7,84;297;12;"3";"9"
"3997";"FORD";"EXPLORER";"4WD 5PTS 3.5L 6CIL 290HP AUT";"2016";"Auto";"Gasolina";"6";290;3,5;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,3;10,46;7,84;297;12;"3";"9"
"3998";"PORSCHE";"CAYENNE";"S 5PTAS 3.6L 6CIL 420HP BITURBO TIP TRACCION INTEGRAL";"2016";"Auto";"Gasolina";"6";420;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,7;10,57;7,92;294;15;"3";"8"
"3999";"PORSCHE";"CAYENNE";"S 5PTAS 3.6L 6CIL 420HP BITURBO TIP TRACCION INTEGRAL";"2017";"Auto";"Gasolina";"6";420;3,6;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,7;10,57;7,92;294;15;"3";"8"
"4000";"BMW";"X3";"xDRIVE 35iA 4X4 5PTAS 3.0L 6CIL 306HP TURBO AUT";"2017";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;13,5;11,86;8,9;262;9;"4";"9"
"4001";"BMW";"X5";"xDRIVE 35iA 5PTAS 3.0L 6CIL 306HP TURBO AUT";"2017";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;14,5;12,13;9,1;256;20;"5";"7"
"4002";"BMW";"X6";"xDRIVE 35iA 5PTAS 3.0L 6CIL 306HP TURBO AUT";"2017";"Auto";"Gasolina";"6";306;3;"CAMIONETAS DE USO MULTIPLE (SUV)";8,9;14,5;12,13;9,1;256;20;"5";"7"
"4003";"DODGE";"H100";"VAN 5PTS 2.4L 4CIL 128HP MAN";"2012";"Manual";"Gasolina";"4";128;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";8,87;12,79;10,29;7,72;302;9;"3";"9"
"4004";"DODGE";"H100";"VAN 5PTS 2.4L 4CIL 128HP MAN";"2013";"Manual";"Gasolina";"4";128;2,4;"CAMIONETAS DE USO MULTIPLE (SUV)";8,87;12,79;10,29;7,72;302;9;"3";"9"
